oid	case_name	date	missing_para	class	pdf_len	pdf_text_head
15910	Smestad v. Harris (cross-ref. with 2	2012-08-16	19	SUBSTANTIVE	286	The district court’s findings of fact were not clearly erroneous, and those findings support the leg
15890	City of Mandan, et al. v. Strata Cor	2012-08-20	12	SIGNATURE	113	Daniel J. Crothers Mary Muehlen Maring Carol Ronning Kapsner Everett Nels Olson, S.J. Gerald W. Vand
15915	Clausnitzer v. Tesoro Refining and M	2012-08-20	25	SUBSTANTIVE	135	Daniel J. Crothers Mary Muehlen Maring Carol Ronning Kapsner Daniel D. Narum, D.J. I concur in the r
15916	Disciplinary Board v. Feland	2012-08-20	52	SIGNATURE	120	Gerald W. VandeWalle, C.J. Dale V. Sandstrom 17 Daniel J. Crothers Mary Muehlen Maring Allan L. Schm
15918	State v. $44,140 U.S. Currency, et a	2012-08-22	19	SIGNATURE	109	Carol Ronning Kapsner Mary Muehlen Maring Daniel J. Crothers David W. Nelson, D.J. Gerald W. VandeWa
15934	In the Matter of the Application for	2012-10-01	12	SIGNATURE	85	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Daniel J. Crothers Dale V. Sandstrom
15936	Walstad v. Walstad	2012-10-01	21	SIGNATURE	110	Dale V. Sandstrom Daniel J. Crothers Carol Ronning Kapsner Gerald W. VandeWalle, C.J. H. Patrick Wei
15950	Herring, et al. v. Lisbon Partners, 	2012-10-23	13	SUBSTANTIVE	434	Although the four rules create varying degrees of liability for the owner of an encroaching tree, th
15950	Herring, et al. v. Lisbon Partners, 	2012-10-23	14	SUBSTANTIVE	1392	The district court in this case considered application of the Massachusetts, Restatement, and Hawaii
15950	Herring, et al. v. Lisbon Partners, 	2012-10-23	15	SUBSTANTIVE	1255	In an apparent attempt to harmonize the two statutory provisions, the district court essentially nul
15950	Herring, et al. v. Lisbon Partners, 	2012-10-23	16	SUBSTANTIVE	1161	Under the circumstances here, the appropriate rule of statutory construction is provided in N.D.C.C.
15950	Herring, et al. v. Lisbon Partners, 	2012-10-23	17	SUBSTANTIVE	2100	Contrary to the district court’s conclusion that the Massachusetts rule is more consistent with Nort
15954	Schwab v. Zajac	2012-11-27	3	SUBSTANTIVE	1509	Zajac’s attorney’s subsequent review of the abstract of title for the land disclosed a United States
15954	Schwab v. Zajac	2012-11-27	4	SUBSTANTIVE	415	The Schwabs sued Zajac for the earnest money for breach of the purchase agreement, for a determinati
15954	Schwab v. Zajac	2012-11-27	5	SUBSTANTIVE	674	Zajac filed an answer and counterclaim for fraud, claiming the Schwabs fraudulently failed to disclo
15954	Schwab v. Zajac	2012-11-27	6	SUBSTANTIVE	793	Zajac represented himself during a jury trial. A jury returned a special verdict, finding Zajac fail
15954	Schwab v. Zajac	2012-11-27	7	SUBSTANTIVE	394	The Schwabs argue Zajac’s appeal is limited to the parts of the judgment that have not been satisfie
15969	Interest of T.H. (CONFIDENTIAL)(cros	2012-12-18	3	SUBSTANTIVE	1134	Upon the filing of another request to extend the permanency order, the juvenile court issued a notic
15969	Interest of T.H. (CONFIDENTIAL)(cros	2012-12-18	4	SUBSTANTIVE	1053	A.S.’s attorney filed the only response to the juvenile court’s letter and requested a continuance o
15969	Interest of T.H. (CONFIDENTIAL)(cros	2012-12-18	5	SUBSTANTIVE	2898	At the beginning of the February 27, 2012 hearing, K.H.’s attorney argued the juvenile court lacked 
15969	Interest of T.H. (CONFIDENTIAL)(cros	2012-12-18	6	SUBSTANTIVE	711	Section 27-20-36(4)(a), N.D.C.C., requires that an order extending an order of disposition be made o
15969	Interest of T.H. (CONFIDENTIAL)(cros	2012-12-18	7	SUBSTANTIVE	1309	A court has jurisdiction to issue a valid order if it has jurisdiction over the parties and the subj
15974	Specialized Contracting, Inc. v. St.	2012-12-18	23	SUBSTANTIVE	1126	The City argues that under Bridston v. Dover Corp., 352 N.W.2d 194 (N.D. 1984), there is a duty to d
15974	Specialized Contracting, Inc. v. St.	2012-12-18	24	SUBSTANTIVE	2381	The language of the indemnity provision in this case is different from the language of the indemnity
15974	Specialized Contracting, Inc. v. St.	2012-12-18	25	SUBSTANTIVE	509	Although KLJ did not have a duty to defend, the agreement would require KLJ to reimburse the City fo
15974	Specialized Contracting, Inc. v. St.	2012-12-18	26	SUBSTANTIVE	341	The indemnity language in this case was limited to indemnifying the City for liability resulting fro
15974	Specialized Contracting, Inc. v. St.	2012-12-18	27	SUBSTANTIVE	723	KLJ also argues the district court erred in various pre-trial decisions. The City contends this Cour
15983	State v. Vetter	2013-01-23	19	SUBSTANTIVE	161	Daniel J. Crothers Mary Muehlen Maring Carol Ronning Kapsner I concur in the result. Dale V. Sandstr
15984	Riedlinger, et al. v. Steam Brothers	2013-01-28	30	SIGNATURE	111	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Mary Muehlen Maring Daniel J. Crothers Thomas E. Me
15986	Capps, et al. v. Weflen, et al.	2013-01-29	15	SIGNATURE	122	Daniel J. Crothers Mary Muehlen Maring Dale V. Sandstrom John C. McClintock, Jr., D.J. Gerald W. Van
15987	A.G. Golden, et al. v. SM Energy Com	2013-02-01	28	SIGNATURE	122	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Mary Muehlen Maring William F. Hodny, S.J. Lisa K. 
16652	In the Matter of the Application for	2013-02-15	6	SIGNATURE	88	Gerald W. VandeWalle, C.J. Daniel J. Crothers Mary Muehlen Maring Carol Ronning Kapsner
16000	Olson, et al. v. Job Service, et al.	2013-02-26	43	SIGNATURE	23	I respectfully dissent.
16000	Olson, et al. v. Job Service, et al.	2013-02-26	44	SUBSTANTIVE	425	There is no dispute that the purpose of S.B. 2354 before the 1981 Legislative Assembly was to deny u
16000	Olson, et al. v. Job Service, et al.	2013-02-26	45	SUBSTANTIVE	298	It is also undisputed that no one told the legislature that it was changing the law in any way regar
16000	Olson, et al. v. Job Service, et al.	2013-02-26	46	SUBSTANTIVE	317	The majority relies on an audio recording of the Senate hearing. The majority interprets the words o
16000	Olson, et al. v. Job Service, et al.	2013-02-26	47	SUBSTANTIVE	1564	The statutory language in dispute is “the individual’s unemployment is due to a strike, sympathy str
16000	Olson, et al. v. Job Service, et al.	2013-02-26	48	SUBSTANTIVE	66	There are a number of problems with the majority’s interpretation.
16000	Olson, et al. v. Job Service, et al.	2013-02-26	49	SUBSTANTIVE	539	The majority’s interpretation renders the words “a claimant’s work stoppage dispute” meaningless. It
16000	Olson, et al. v. Job Service, et al.	2013-02-26	50	SUBSTANTIVE	1439	The legislature is presumed to know how the courts have interpreted a statute. See Lamb v. State Bd.
16000	Olson, et al. v. Job Service, et al.	2013-02-26	51	SUBSTANTIVE	508	The phrase “work stoppage dispute” means “strikes and lockouts.” Under the majority’s interpretation
16000	Olson, et al. v. Job Service, et al.	2013-02-26	52	SUBSTANTIVE	304	Since the rules for statutory interpretation direct that every word is to have meaning, the “innocen
16000	Olson, et al. v. Job Service, et al.	2013-02-26	53	SUBSTANTIVE	218	If a statute is ambiguous, N.D.C.C. § 1-02-39(1) tells us: If a statute is ambiguous, the court, in 
16000	Olson, et al. v. Job Service, et al.	2013-02-26	54	SUBSTANTIVE	265	The history of the statute reflects that its purpose was to preclude unemployment benefits to those 
16000	Olson, et al. v. Job Service, et al.	2013-02-26	55	SUBSTANTIVE	966	The history of the 1981 legislation reflects that in 1980, union employees at Amoco Oil Company in M
16000	Olson, et al. v. Job Service, et al.	2013-02-26	56	SUBSTANTIVE	2630	During the 1981 legislative session, Senator William Parker introduced Senate Bill 2354 to amend N.D
16000	Olson, et al. v. Job Service, et al.	2013-02-26	57	SUBSTANTIVE	174	Labor leader and State Representative Jim Gerl told the committee, “The fact of the matter is, Amoco
16000	Olson, et al. v. Job Service, et al.	2013-02-26	58	SUBSTANTIVE	869	The majority, in supporting its interpretation, relies primarily on its transcription of an exchange
16000	Olson, et al. v. Job Service, et al.	2013-02-26	59	SUBSTANTIVE	1748	But the recording is not as helpful to the majority as it claims. Before Senator Reiten’s statement 
16000	Olson, et al. v. Job Service, et al.	2013-02-26	60	SUBSTANTIVE	2547	The majority does not discuss what happened when the legislation was heard before the House Industry
16000	Olson, et al. v. Job Service, et al.	2013-02-26	61	SIGNATURE	42	Nothing was said about excluding lockouts.
16000	Olson, et al. v. Job Service, et al.	2013-02-26	62	SUBSTANTIVE	828	State Representative and labor leader Jim Gerl testified against the bill before the House committee
16000	Olson, et al. v. Job Service, et al.	2013-02-26	63	SUBSTANTIVE	114	All the other labor representatives testifying before the House committee condemned the legislation.
16000	Olson, et al. v. Job Service, et al.	2013-02-26	64	SUBSTANTIVE	788	For example, Lloyd Putney, representing Ironworkers Union #793, told the committee: I’m against the 
16000	Olson, et al. v. Job Service, et al.	2013-02-26	65	SUBSTANTIVE	229	The majority argues the primary purpose in interpreting legislation is to give effect to the legisla
16000	Olson, et al. v. Job Service, et al.	2013-02-26	66	SUBSTANTIVE	371	Long-standing interpretations by an agency are to be given deference in interpreting an ambiguous st
16000	Olson, et al. v. Job Service, et al.	2013-02-26	67	SUBSTANTIVE	843	The majority incorrectly claims the principal of ejusdem generis strengthens its interpretation. Whi
16000	Olson, et al. v. Job Service, et al.	2013-02-26	68	SUBSTANTIVE	294	Finally, as the Attorney General argues, the Job Service interpretation is consistent with a policy 
16000	Olson, et al. v. Job Service, et al.	2013-02-26	69	SIGNATURE	15	I would affirm.
16000	Olson, et al. v. Job Service, et al.	2013-02-26	70	SIGNATURE	62	Dale V. Sandstrom 21 VandeWalle, Chief Justice, dissenting.
16007	Davis v. State (cross-reference w/20	2013-02-26	13	SUBSTANTIVE	1805	Federal habeas petitioners seeking leave for discovery must also show good cause. “A judge may, for 
16007	Davis v. State (cross-reference w/20	2013-02-26	14	SUBSTANTIVE	913	To obtain discovery under N.D.C.C. § 29-32.1-08’s good cause standard: (1) the evidence sought to be
16007	Davis v. State (cross-reference w/20	2013-02-26	15	SUBSTANTIVE	822	Because post-conviction relief cases are not an opportunity to relitigate issues, Steen v. State, 20
16007	Davis v. State (cross-reference w/20	2013-02-26	16	SUBSTANTIVE	1062	Here, Davis filed his post-conviction relief application in early 2010. At that time, he asserted he
16007	Davis v. State (cross-reference w/20	2013-02-26	17	SUBSTANTIVE	353	Davis had the burden to show good cause for leave to use discovery, and as in Wheeler, we conclude D
16008	Barrett, et al. v. Gilbertson	2013-02-26	3	SUBSTANTIVE	879	In July 2010, the Barretts sued Gilbertson for breach of contract, alleging Gilbertson failed to con
16008	Barrett, et al. v. Gilbertson	2013-02-26	4	SUBSTANTIVE	764	After a court trial, the district court dismissed the Barretts’ claims, finding Gilbertson did not b
16008	Barrett, et al. v. Gilbertson	2013-02-26	5	SUBSTANTIVE	252	The district court had jurisdiction under N.D. Const. art. VI, § 8, and N.D.C.C. § 27-05-06. The app
16008	Barrett, et al. v. Gilbertson	2013-02-26	6	SUBSTANTIVE	372	The Barretts argue the district court erred in finding they did not establish Gilbertson breached th
16008	Barrett, et al. v. Gilbertson	2013-02-26	7	SUBSTANTIVE	955	“A breach of contract is the nonperformance of a contractual duty when it is due.” WFND, LLC v. Farg
15999	Mees v. N.D. Dep't of Transportation	2013-02-28	17	SIGNATURE	105	Mary Muehlen Maring Daniel J. Crothers Carol Ronning Kapsner Gerald W. VandeWalle, C.J. Gary H. Lee,
16001	Hanisch v. Kroshus	2013-03-01	21	SIGNATURE	112	Mary Muehlen Maring Daniel J. Crothers Carol Ronning Kapsner Benny A. Graff, S.J. Dale V. Sandstrom,
16003	In the Matter of the Application for	2013-03-08	15	SIGNATURE	86	Gerald W. VandeWalle, C.J. Daniel J. Crothers Dale V. Sandstrom Carol Ronning Kapsner
16004	Estate of Dionne (cross-reference w/	2013-03-18	16	SIGNATURE	119	Gerald W. VandeWalle, C.J. Dale V. Sandstrom Bruce E. Bohlman, S.J. Allan L. Schmalenberger, S.J. Ge
16044	Woodward v. Woodward	2013-04-08	11	SIGNATURE	105	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Mary Muehlen Maring Daniel J. Crothers Gary H. Lee,
16045	Larson, et al. v. Norheim, et al.	2013-04-08	20	SIGNATURE	116	Mary Muehlen Maring Carol Ronning Kapsner Dale V. Sandstrom Gerald W. VandeWalle, C.J. Allan L. Schm
16029	Interest of M.H.P. (CONFIDENTIAL)	2013-04-10	22	SIGNATURE	124	Daniel J. Crothers Carol Ronning Kapsner William W. McLees, D.J. Harlan Patrick Weir, S.J. Mary Mueh
16030	Dawson v. N.D. Dep't of Transportati	2013-04-11	28	SIGNATURE	108	Mary Muehlen Maring Daniel J. Crothers Carol Ronning Kapsner James D. Hovey, D.J. Gerald W. VandeWal
16040	Johnson v. Bronson, et al.	2013-05-14	3	SUBSTANTIVE	1229	In 2007, Johnson interviewed in Bismarck for a position with the North Dakota Bureau of Criminal Inv
16040	Johnson v. Bronson, et al.	2013-05-14	4	SUBSTANTIVE	880	After meeting with staff, Johnson was involuntarily detained under N.D.C.C. § 25-03.1-25 as a “perso
16040	Johnson v. Bronson, et al.	2013-05-14	5	SUBSTANTIVE	1453	On July 20, 2007, a preliminary hearing was held in accordance with N.D.C.C. ch. 25-03.1 to determin
16040	Johnson v. Bronson, et al.	2013-05-14	6	SUBSTANTIVE	1070	In 2009, Johnson commenced this action. Her claims against the Medical Defendants essentially assert
16040	Johnson v. Bronson, et al.	2013-05-14	7	SUBSTANTIVE	727	In November 2011, Mottinger moved for partial summary judgment seeking to dismiss Johnson’s legal ma
16047	Olson, et al. v. Estate of Rustad	2013-05-20	42	SIGNATURE	117	Gerald W. VandeWalle, C.J. Carol Ronning Kapsner Mary Muehlen Maring Daniel J. Crothers John C. McCl
16066	SolarBee, Inc. v. Walker, et al.	2013-06-24	3	SUBSTANTIVE	908	In 2008, Joel Bleth, founder of SolarBee and its manager during Walker’s and Eilers’ employment, exc
16066	SolarBee, Inc. v. Walker, et al.	2013-06-24	4	SUBSTANTIVE	1063	The case was tried to the court in November 2011. At trial, the email exchanges were the primary evi
16066	SolarBee, Inc. v. Walker, et al.	2013-06-24	5	SUBSTANTIVE	236	The district court had jurisdiction under N.D. Const. art. VI, § 8, and N.D.C.C. § 27-05-06. Walker 
16066	SolarBee, Inc. v. Walker, et al.	2013-06-24	6	SUBSTANTIVE	159	Walker and Eilers argue the district court erred in awarding damages under a cause of action that wa
16066	SolarBee, Inc. v. Walker, et al.	2013-06-24	7	SUBSTANTIVE	197	The employment contracts between Walker and Eilers and SolarBee underlie this litigation. Neverthele
16068	Tweten v. COUNTRY Preferred Insuranc	2013-07-17	25	SIGNATURE	114	Daniel J. Crothers Bruce Bohlman, S.J. Georgia Dawson, S.J. Allan Schmalenberger, S.J. Gerald W. Van
16089	Schmitt v. MeritCare Health System, 	2013-07-22	32	SIGNATURE	106	Dale V. Sandstrom Daniel J. Crothers Mary Muehlen Maring Everett N. Olson, S.J. Gerald W. VandeWalle
16099	Daniels v. Ziegler	2013-08-29	15	SIGNATURE	103	Daniel J. Crothers Mary Muehlen Maring Dale V. Sandstrom Gail Hagerty, D.J. Gerald W. VandeWalle, C.
16102	State v. Nickel (consolidated w/2012	2013-08-29	3	SUBSTANTIVE	709	Danielson has a store policy permitting him to open and inspect any suspicious packages, and he went
16102	State v. Nickel (consolidated w/2012	2013-08-29	4	SUBSTANTIVE	737	When the officers arrived at We Ship, Danielson showed them the $143.55 credit card receipt signed b
16102	State v. Nickel (consolidated w/2012	2013-08-29	5	SUBSTANTIVE	998	Agent Miller testified he “had no idea what the plant material was,” but knew Big Willies was a “smo
16102	State v. Nickel (consolidated w/2012	2013-08-29	6	SUBSTANTIVE	1013	After Danielson opened the package and the officers observed the contents, the officers inventoried 
16102	State v. Nickel (consolidated w/2012	2013-08-29	7	SUBSTANTIVE	752	On the morning of October 5, 2011, an employee of the state crime lab informed Agent Miller the crim
16114	Rebel v. Rebel (consolidated with 20	2013-09-25	23	SUBSTANTIVE	2640	“Whether an activity is constitutionally protected is a question of law, subject to full review on a
16114	Rebel v. Rebel (consolidated with 20	2013-09-25	24	SUBSTANTIVE	944	On appeal, the Rebels argue that the words used in this case were not “fighting words,” were not thr
16114	Rebel v. Rebel (consolidated with 20	2013-09-25	25	SUBSTANTIVE	569	Here, the district court found that Wendy Rebel’s safety, security, and privacy were compromised by 
16114	Rebel v. Rebel (consolidated with 20	2013-09-25	26	SUBSTANTIVE	160	We therefore conclude that the district court did not abuse its discretion in granting the disorderl
16114	Rebel v. Rebel (consolidated with 20	2013-09-25	27	SUBSTANTIVE	24	The orders are affirmed.
16121	Holte v. Holte	2013-09-30	60	SIGNATURE	93	Carol Ronning Kapsner Mary Muehlen Maring Everett Nels Olson, S.J. Gerald W. VandeWalle, C.J.
16122	Rolla v. Tank, et al.	2013-10-02	16	SIGNATURE	110	Gerald W. VandeWalle, C.J. Mary Muehlen Maring Dale V. Sandstrom William A. Neumann, S.J. James D. H
16136	State v. Evans	2013-10-30	33	SIGNATURE	113	Gerald W. VandeWalle, C.J. Dale V. Sandstrom Daniel J. Crothers Mary Muehlen Maring Alan L. Schmalen
16138	Estates of Shubert	2013-11-21	32	SIGNATURE	108	Mary Muehlen Maring Daniel J. Crothers Dale V. Sandstrom William A. Neumann, S.J. Gerald W. VandeWal
16176	Ford Motor Credit Co. v. Halvorson	2013-11-21	10	SIGNATURE	109	Gerald W. VandeWalle, C.J. Dale V. Sandstrom Daniel J. Crothers Mary Muehlen Maring William A. Nuema
16177	Wagner v. Crossland Construction Com	2013-11-25	22	SUBSTANTIVE	135	Mary Muehlen Maring Dale V. Sandstrom Benny A. Graff, S.J. Gerald W. VandeWalle, C.J. I concur in th
